"year","measure","category","level","cost_value","institution"
"2008","inf","dorm","4yr",6046.30848935894,"public_institutions"
"2008","inf","dorm","2yr",3718.84894195592,"public_institutions"
"2008","inf","board","total",4896.186989704,"public_institutions"
"2008","inf","board","4yr",4983.31284538557,"public_institutions"
"2008","inf","board","2yr",3838.04902602335,"public_institutions"
"2009","raw","total","total",12819.40729804,"public_institutions"
"2009","raw","total","4yr",15035.958540435,"public_institutions"
"2009","raw","total","2yr",7708.04427079818,"public_institutions"
"2009","raw","tuition","total",4763.22675033233,"public_institutions"
"2009","raw","tuition","4yr",6716.5991689203,"public_institutions"
"2009","raw","tuition","2yr",2283.17843460956,"public_institutions"
"2009","raw","dorm","total",4400.94856138127,"public_institutions"
"2009","raw","dorm","4yr",4564.17818514646,"public_institutions"
"2009","raw","dorm","2yr",2853.82177363454,"public_institutions"
"2009","raw","board","total",3655.23198632637,"public_institutions"
"2009","raw","board","4yr",3755.18118636821,"public_institutions"
"2009","raw","board","2yr",2571.04406255408,"public_institutions"
"2009","inf","total","total",17725.7138854836,"public_institutions"
"2009","inf","total","4yr",20790.5945169941,"public_institutions"
"2009","inf","total","2yr",10658.1048705504,"public_institutions"
"2009","inf","tuition","total",6586.23231052046,"public_institutions"
"2009","inf","tuition","4yr",9287.20902486352,"public_institutions"
"2009","inf","tuition","2yr",3157.00771030056,"public_institutions"
"2009","inf","dorm","total",6085.3012319612,"public_institutions"
"2009","inf","dorm","4yr",6311.00289984871,"public_institutions"
"2009","inf","dorm","2yr",3946.05047359276,"public_institutions"
"2009","inf","board","total",5054.18034300192,"public_institutions"
"2009","inf","board","4yr",5192.38259228186,"public_institutions"
"2009","inf","board","2yr",3555.04668665711,"public_institutions"
"2010","raw","total","total",13565.8588833277,"public_institutions"
"2010","raw","total","4yr",15919.3510962095,"public_institutions"
"2010","raw","total","2yr",8078.68261717353,"public_institutions"
"2010","raw","tuition","total",5074.95667259004,"public_institutions"
"2010","raw","tuition","4yr",7131.84656692039,"public_institutions"
"2010","raw","tuition","2yr",2440.90595998465,"public_institutions"
"2010","raw","dorm","total",4645.98371267352,"public_institutions"
"2010","raw","dorm","4yr",4831.73842000156,"public_institutions"
"2010","raw","dorm","2yr",2955.14824181168,"public_institutions"
"2010","raw","board","total",3844.91849806416,"public_institutions"
"2010","raw","board","4yr",3955.76610928755,"public_institutions"
"2010","raw","board","2yr",2682.62841537719,"public_institutions"
"2010","inf","total","total",18388.6042810418,"public_institutions"
"2010","inf","total","4yr",21578.7772994552,"public_institutions"
"2010","inf","total","2yr",10950.7034561526,"public_institutions"
"2010","inf","tuition","total",6879.13465695723,"public_institutions"
"2010","inf","tuition","4yr",9667.26142738966,"public_institutions"
"2010","inf","tuition","2yr",3308.66288462997,"public_institutions"
"2010","inf","dorm","total",6297.65919897008,"public_institutions"
"2010","inf","dorm","4yr",6549.45083529574,"public_institutions"
"2010","inf","dorm","2yr",4005.72142743398,"public_institutions"
"2010","inf","board","total",5211.81042511449,"public_institutions"
"2010","inf","board","4yr",5362.06503676983,"public_institutions"
"2010","inf","board","2yr",3636.31914408863,"public_institutions"
"2011","raw","total","total",14358.6212313003,"public_institutions"
"2011","raw","total","4yr",16786.5232091425,"public_institutions"
"2011","raw","total","2yr",8617.10377640649,"public_institutions"
"2011","raw","tuition","total",5563.27616374098,"public_institutions"
"2011","raw","tuition","4yr",7713.41049351398,"public_institutions"
"2011","raw","tuition","2yr",2651.129593086,"public_institutions"
"2011","raw","dorm","total",4849.41040151049,"public_institutions"
"2011","raw","dorm","4yr",5030.94504757368,"public_institutions"
"2011","raw","dorm","2yr",3100.25876032121,"public_institutions"
"2011","raw","board","total",3945.9346660488,"public_institutions"
"2011","raw","board","4yr",4042.16766805482,"public_institutions"
"2011","raw","board","2yr",2865.71542299928,"public_institutions"
"2011","inf","total","total",18909.1825676087,"public_institutions"
"2011","inf","total","4yr",22106.5398218831,"public_institutions"
"2011","inf","total","2yr",11348.0525662801,"public_institutions"
"2011","inf","tuition","total",7326.40014383034,"public_institutions"
"2011","inf","tuition","4yr",10157.9591028432,"public_institutions"
"2011","inf","tuition","2yr",3491.33058658679,"public_institutions"
"2011","inf","dorm","total",6386.29469712102,"public_institutions"
"2011","inf","dorm","4yr",6625.36164578265,"public_institutions"
"2011","inf","dorm","2yr",4082.79861703916,"public_institutions"
"2011","inf","board","total",5196.48772665729,"public_institutions"
"2011","inf","board","4yr",5323.21907325721,"public_institutions"
"2011","inf","board","2yr",3773.9233626541,"public_institutions"
"2012","raw","total","total",15021.1462038208,"public_institutions"
"2012","raw","total","4yr",17474.5248175279,"public_institutions"
"2012","raw","total","2yr",8927.3062745591,"public_institutions"
"2012","raw","tuition","total",5898.5823221671,"public_institutions"
"2012","raw","tuition","4yr",8070.19002637059,"public_institutions"
"2012","raw","tuition","2yr",2791.615629444,"public_institutions"
"2012","raw","dorm","total",5061.61725950559,"public_institutions"
"2012","raw","dorm","4yr",5241.29052962057,"public_institutions"
"2012","raw","dorm","2yr",3247.20651333927,"public_institutions"
"2012","raw","board","total",4060.94662214806,"public_institutions"
"2012","raw","board","4yr",4163.0442615367,"public_institutions"
"2012","raw","board","2yr",2888.48413177583,"public_institutions"
"2012","inf","total","total",19457.8486466165,"public_institutions"
"2012","inf","total","4yr",22635.8664283898,"public_institutions"
"2012","inf","total","2yr",11564.1091535463,"public_institutions"
"2012","inf","tuition","total",7640.80986210903,"public_institutions"
"2012","inf","tuition","4yr",10453.8318149524,"public_institutions"
"2012","inf","tuition","2yr",3616.15775921507,"public_institutions"
"2012","inf","dorm","total",6556.63563926369,"public_institutions"
"2012","inf","dorm","4yr",6789.37788464911,"public_institutions"
"2012","inf","dorm","2yr",4206.3136862879,"public_institutions"
"2012","inf","board","total",5260.40314524379,"public_institutions"
"2012","inf","board","4yr",5392.65672878828,"public_institutions"
"2012","inf","board","2yr",3741.63770804333,"public_institutions"
"2013","raw","total","total",15628.4954207713,"public_institutions"
"2013","raw","total","4yr",18099.5700699284,"public_institutions"
"2013","raw","total","2yr",9283.15150658678,"public_institutions"
"2013","raw","tuition","total",6120.28541274012,"public_institutions"
"2013","raw","tuition","4yr",8311.86165783102,"public_institutions"
"2013","raw","tuition","2yr",2880.51624707737,"public_institutions"
"2013","raw","dorm","total",5303.52797895048,"public_institutions"
"2013","raw","dorm","4yr",5479.36166240443,"public_institutions"
"2013","raw","dorm","2yr",3447.69908969535,"public_institutions"
"2013","raw","board","total",4204.68202908068,"public_institutions"
"2013","raw","board","4yr",4308.34674969299,"public_institutions"
"2013","raw","board","2yr",2954.93616981406,"public_institutions"
"2013","inf","total","total",19933.2058688229,"public_institutions"
"2013","inf","total","4yr",23084.9129508376,"public_institutions"
"2013","inf","total","2yr",11840.1013731836,"public_institutions"
"2013","inf","tuition","total",7806.05591411959,"public_institutions"
"2013","inf","tuition","4yr",10601.279593333,"public_institutions"
"2013","inf","tuition","2yr",3673.92521260685,"public_institutions"
"2013","inf","dorm","total",6764.3309345683,"public_institutions"
"2013","inf","dorm","4yr",6988.59622157108,"public_institutions"
"2013","inf","dorm","2yr",4397.33281281271,"public_institutions"
"2013","inf","board","total",5362.81902013502,"public_institutions"
"2013","inf","board","4yr",5495.03713593347,"public_institutions"
"2013","inf","board","2yr",3768.84334776404,"public_institutions"
"2014","raw","total","total",16188.0090897412,"public_institutions"
"2014","raw","total","4yr",18631.7349907576,"public_institutions"
"2014","raw","total","2yr",9585.48245454384,"public_institutions"
"2014","raw","tuition","total",6370.29977002304,"public_institutions"
"2014","raw","tuition","4yr",8543.35327489438,"public_institutions"
"2014","raw","tuition","2yr",2954.68540630034,"public_institutions"
"2014","raw","dorm","total",5504.26740013439,"public_institutions"
"2014","raw","dorm","4yr",5676.70424997301,"public_institutions"
"2014","raw","dorm","2yr",3558.97689878512,"public_institutions"
"2014","raw","board","total",4313.44191958379,"public_institutions"
"2014","raw","board","4yr",4411.6774658902,"public_institutions"
"2014","raw","board","2yr",3071.82014945838,"public_institutions"
"2014","inf","total","total",20497.5705457611,"public_institutions"
"2014","inf","total","4yr",23591.8635976677,"public_institutions"
"2014","inf","total","2yr",12137.3234804817,"public_institutions"
"2014","inf","tuition","total",8066.19691216026,"public_institutions"
"2014","inf","tuition","4yr",10817.7593352405,"public_institutions"
"2014","inf","tuition","2yr",3741.27987082444,"public_institutions"
"2014","inf","dorm","total",6969.60995706923,"public_institutions"
"2014","inf","dorm","4yr",7187.95283510084,"public_institutions"
"2014","inf","dorm","2yr",4506.44545905356,"public_institutions"
"2014","inf","board","total",5461.7636765316,"public_institutions"
"2014","inf","board","4yr",5586.15142732629,"public_institutions"
"2014","inf","board","2yr",3889.59815060371,"public_institutions"
"2015","raw","total","total",16766.1178911041,"public_institutions"
"2015","raw","total","4yr",19204.3325619595,"public_institutions"
"2015","raw","total","2yr",9914.3315754213,"public_institutions"
"2015","raw","tuition","total",6611.74409500057,"public_institutions"
"2015","raw","tuition","4yr",8778.39707250929,"public_institutions"
"2015","raw","tuition","2yr",3037.73587457732,"public_institutions"
"2015","raw","dorm","total",5685.65125758673,"public_institutions"
"2015","raw","dorm","4yr",5850.42176230094,"public_institutions"
"2015","raw","dorm","2yr",3758.76953571583,"public_institutions"
"2015","raw","board","total",4468.72253851682,"public_institutions"
"2015","raw","board","4yr",4575.51372714925,"public_institutions"
"2015","raw","board","2yr",3117.82616512815,"public_institutions"
"2015","inf","total","total",21087.3831285775,"public_institutions"
"2015","inf","total","4yr",24154.0183060222,"public_institutions"
"2015","inf","total","2yr",12469.6312976297,"public_institutions"
"2015","inf","tuition","total",8315.84161491333,"public_institutions"
"2015","inf","tuition","4yr",11040.9233386701,"public_institutions"
"2015","inf","tuition","2yr",3820.67576088229,"public_institutions"
"2015","inf","dorm","total",7151.05948693255,"public_institutions"
"2015","inf","dorm","4yr",7358.29760751388,"public_institutions"
"2015","inf","dorm","2yr",4727.54717618445,"public_institutions"
"2015","inf","board","total",5620.48202673158,"public_institutions"
"2015","inf","board","4yr",5754.79735983819,"public_institutions"
"2015","inf","board","2yr",3921.40836056301,"public_institutions"
"2016","raw","total","total",17238.4152097522,"public_institutions"
"2016","raw","total","4yr",19488.3954840651,"public_institutions"
"2016","raw","total","2yr",10090.0533524438,"public_institutions"
"2016","raw","tuition","total",6817.93523997573,"public_institutions"
"2016","raw","tuition","4yr",8804.39932425544,"public_institutions"
"2016","raw","tuition","2yr",3156.43212301804,"public_institutions"
"2016","raw","dorm","total",5858.95949719067,"public_institutions"
"2016","raw","dorm","4yr",6017.57978157819,"public_institutions"
"2016","raw","dorm","2yr",3822.89871948395,"public_institutions"
"2016","raw","board","total",4561.52047258577,"public_institutions"
"2016","raw","board","4yr",4666.41637823145,"public_institutions"
"2016","raw","board","2yr",3110.72250994178,"public_institutions"
"2016","inf","total","total",21289.7866202961,"public_institutions"
"2016","inf","total","4yr",24068.5571370254,"public_institutions"
"2016","inf","total","2yr",12461.417145783,"public_institutions"
"2016","inf","tuition","total",8420.28601144058,"public_institutions"
"2016","inf","tuition","4yr",10873.608777403,"public_institutions"
"2016","inf","tuition","2yr",3898.25662990679,"public_institutions"
"2016","inf","dorm","total",7235.93184143638,"public_institutions"
"2016","inf","dorm","4yr",7431.83105648432,"public_institutions"
"2016","inf","dorm","2yr",4721.3561698394,"public_institutions"
"2016","inf","board","total",5633.56876741917,"public_institutions"
"2016","inf","board","4yr",5763.11730313815,"public_institutions"
"2016","inf","board","2yr",3841.80434603679,"public_institutions"
